,DateTime,Part #,Lot #,Lot Count,Parts Made,Reject1,Reject2,Reject3,Reject4,Reject5,Reject6,Reject7,Reject8,Reject9,Reject10,Reject11,Reject12,Reject13,Reject14,Reject15,Reject16,Reject17,Reject18,Reject19,Reject20,Reject21,Reject22,Total Rejects,total_down_minutes,total_planned_minutes,total_unplanned_minutes
8483,12/20/2022 11:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8484,12/20/2022 12:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8485,12/20/2022 13:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8486,12/20/2022 14:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8487,12/20/2022 15:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8488,12/20/2022 16:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8489,12/20/2022 17:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8490,12/20/2022 18:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8491,12/20/2022 19:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8492,12/20/2022 20:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8493,12/20/2022 21:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8494,12/20/2022 22:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8495,12/20/2022 23:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8496,12/21/2022 0:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8497,12/21/2022 1:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8498,12/21/2022 2:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8499,12/21/2022 3:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8500,12/21/2022 4:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8501,12/21/2022 5:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8502,12/21/2022 6:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8503,12/21/2022 7:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8504,12/21/2022 8:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8505,12/21/2022 9:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8506,12/21/2022 10:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8507,12/21/2022 11:00,123456,lotno,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8508,12/21/2022 12:00,123456,lotno,120,120,2,0,0,0,0,2,0,0,0,1,0,89,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3.5,25,0,25
8509,12/21/2022 13:00,123456,lotno,251,131,0,0,0,1,0,1,0,0,0,2,0,115,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3,0,0,0
8510,12/21/2022 14:00,123456,lotno,459,208,0,0,0,2,2,0,0,0,0,1,0,183,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4,0,0,0
8511,12/21/2022 15:00,123456,lotno,662,203,0,0,0,3,3,2,0,0,0,1,0,189,0,2,0,0,0,0,N/A,N/A,N/A,N/A,8,3,0,3
8512,12/21/2022 16:00,123456,lotno,876,214,0,0,0,0,0,2,0,0,0,2,0,206,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.5,0,0,0
8513,12/21/2022 17:00,123456,lotno,1091,215,1,0,0,0,0,1,0,0,0,3,0,181,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4.25,0,0,0
8514,12/21/2022 18:00,123456,lotno,1283,192,0,0,0,3,3,1,0,0,0,5,0,120,1,0,0,0,0,0,N/A,N/A,N/A,N/A,10.5,5,0,5
8515,12/21/2022 19:00,123456,lotno,1492,209,0,2,0,0,0,1,0,0,0,5,0,183,0,0,0,0,0,0,N/A,N/A,N/A,N/A,7.25,0,0,0
8516,12/21/2022 20:00,123456,lotno,1660,168,2,0,0,2,3,1,0,0,0,5,0,155,1,0,0,0,0,0,N/A,N/A,N/A,N/A,11.75,10,0,10
8517,12/21/2022 21:00,123456,lotno,1757,97,0,0,0,0,0,0,0,0,0,3,0,82,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3,0,0,0
8518,12/21/2022 22:00,123456,lotno,1928,171,1,0,0,0,1,1,0,0,0,1,0,138,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3,13,0,13
8519,12/21/2022 23:00,123456,lotno,2106,178,1,0,0,2,4,2,0,0,0,2,0,140,1,0,0,0,10,0,N/A,N/A,N/A,N/A,8.75,9,0,9
8520,12/22/2022 0:00,123456,lotno,2324,218,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8521,12/22/2022 1:00,123456,lotno,2513,189,2,0,0,2,4,0,0,0,0,0,0,161,1,0,0,0,0,0,N/A,N/A,N/A,N/A,7.25,3,0,3
8522,12/22/2022 2:00,123456,lotno,2722,209,1,1,0,0,0,1,0,0,0,1,0,160,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3.25,1,1,0
8523,12/22/2022 3:00,123456,lotno,2937,215,0,0,0,0,0,2,0,0,0,0,0,208,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.5,0,0,0
8524,12/22/2022 4:00,123456,lotno,3152,215,0,0,0,0,1,1,0,0,0,0,0,198,0,1,0,0,2,0,N/A,N/A,N/A,N/A,2,0,0,0
8525,12/22/2022 5:00,123456,lotno,3367,215,1,0,0,0,0,3,0,0,0,0,0,202,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.75,0,0,0
8526,12/22/2022 6:00,123456,lotno,3581,214,0,0,0,0,0,3,0,0,0,2,0,204,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.75,0,0,0
8527,12/22/2022 7:00,123456,lotno,3791,210,0,2,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2,0,0,0
8528,12/22/2022 8:00,123456,lotno,3986,195,0,0,0,0,0,1,0,0,0,0,0,183,0,1,0,0,0,0,N/A,N/A,N/A,N/A,1.25,0,0,0
8529,12/22/2022 9:00,123456,lotno,4181,195,0,0,0,3,2,0,0,0,0,0,0,179,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3.75,6,0,6
8530,12/22/2022 10:00,123456,lotno,4386,205,0,0,0,1,1,0,0,0,0,0,0,193,1,0,0,0,0,0,N/A,N/A,N/A,N/A,2.25,2,0,2
8531,12/22/2022 11:00,123456,lotno,4593,207,0,0,1,0,0,0,0,0,0,1,0,194,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2,3,0,3
8532,12/22/2022 12:00,123456,lotno,4809,216,0,0,0,0,0,1,0,0,0,1,0,190,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.25,0,0,0
8533,12/22/2022 13:00,123456,lotno,5022,213,1,0,0,0,1,0,0,0,0,0,0,192,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.75,0,0,0
8534,12/22/2022 14:00,123456,lotno,5176,154,4,1,6,1,0,0,0,0,0,0,0,138,0,0,0,0,0,0,N/A,N/A,N/A,N/A,11.75,7,4,3
8535,12/22/2022 15:00,123456,lotno,5391,215,0,0,0,0,0,1,0,0,0,3,0,189,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3.25,0,0,0
8536,12/22/2022 16:00,123456,lotno,5587,196,2,1,0,0,1,2,0,0,0,2,0,183,0,0,0,0,0,0,N/A,N/A,N/A,N/A,6.25,0,0,0
8537,12/22/2022 17:00,123456,lotno,5795,208,2,0,0,0,0,1,0,0,0,0,0,186,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.25,1,0,1
8538,12/22/2022 18:00,123456,lotno,6005,210,2,0,0,0,0,0,0,0,0,1,0,198,0,0,0,0,3,0,N/A,N/A,N/A,N/A,3,1,0,1
8539,12/22/2022 19:00,123456,lotno,6216,211,2,0,0,0,0,1,0,0,0,3,0,185,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5.25,0,0,0
8540,12/22/2022 20:00,123456,lotno,6399,183,0,0,0,3,3,0,0,0,0,4,0,144,1,0,0,0,0,0,N/A,N/A,N/A,N/A,9.25,7,0,7
8541,12/22/2022 21:00,123456,lotno,6613,214,0,0,0,0,1,1,0,0,0,4,0,169,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5,0,0,0
8542,12/22/2022 22:00,123456,lotno,6821,208,1,0,0,1,0,2,0,0,0,2,0,186,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4.25,1,0,1
8543,12/22/2022 23:00,123456,lotno,7018,197,1,0,0,0,0,3,0,0,0,3,0,167,0,0,0,0,8,0,N/A,N/A,N/A,N/A,4.75,1,0,1
8544,12/23/2022 0:00,123456,lotno,7232,214,1,0,0,0,0,1,0,0,0,4,0,170,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5.25,0,0,0
8545,12/23/2022 1:00,123456,lotno,7446,214,0,0,1,0,0,1,0,0,0,1,0,193,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.25,0,0,0
8546,12/23/2022 2:00,123456,lotno,7650,204,3,0,0,0,0,0,0,0,0,2,0,177,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5,2,2,0
8547,12/23/2022 3:00,123456,lotno,7866,216,0,0,0,0,0,0,0,0,0,1,0,185,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,0,0,0
8548,12/23/2022 4:00,123456,lotno,8081,215,0,0,0,0,0,0,0,0,0,2,0,176,0,0,0,0,5,0,N/A,N/A,N/A,N/A,2,0,0,0
8549,12/23/2022 5:00,123456,lotno,8293,212,0,0,0,0,1,1,0,0,0,4,0,174,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5,0,0,0
8550,12/23/2022 6:00,123456,lotno,8357,64,4,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4,0,0,0
8551,12/23/2022 7:00,123456,lotno,8405,48,3,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5,0,0,0
8552,12/23/2022 8:00,123456,lotno,8597,192,1,1,0,3,3,0,0,0,0,5,0,173,0,4,0,0,0,0,N/A,N/A,N/A,N/A,15.5,1,0,1
8553,12/23/2022 9:00,123456,lotno,8806,209,2,0,0,3,2,1,0,0,0,1,0,199,1,0,0,0,0,0,N/A,N/A,N/A,N/A,7.75,0,0,0
8554,12/23/2022 10:00,123456,lotno,9009,203,2,1,0,0,0,0,0,0,0,1,0,169,0,0,0,0,6,0,N/A,N/A,N/A,N/A,4,2,2,0
8555,12/23/2022 11:00,123456,lotno,9153,144,0,2,1,1,6,0,0,1,0,4,0,127,0,6,0,0,0,0,N/A,N/A,N/A,N/A,19.25,0,0,0
8556,12/23/2022 12:00,123456,lotno,9438,199,0,0,0,0,0,0,0,0,0,1,0,185,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,0,0,0
8557,12/23/2022 13:00,123456,lotno,9638,200,0,0,0,0,1,1,0,0,0,0,0,166,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,0,0,0
8558,12/23/2022 14:00,123456,lotno,9838,200,0,0,0,0,1,0,0,0,0,0,0,144,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.75,0,0,0
8559,12/23/2022 15:00,123456,lotno,10029,191,0,1,3,3,3,3,0,0,0,0,0,164,1,0,0,0,0,0,N/A,N/A,N/A,N/A,10,0,0,0
8560,12/23/2022 16:00,123456,lotno,204,205,0,0,0,0,0,1,0,0,0,0,0,159,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.25,0,0,0
8561,12/23/2022 17:00,123456,lotno,423,219,0,0,0,0,0,1,0,0,0,1,0,150,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.25,0,0,0
8562,12/23/2022 18:00,123456,lotno,625,202,0,0,0,3,2,0,0,0,0,0,0,150,1,0,0,0,0,0,N/A,N/A,N/A,N/A,4.5,4,0,4
8563,12/23/2022 19:00,123456,lotno,821,196,2,0,0,4,3,0,0,0,0,1,0,135,1,0,0,0,0,0,N/A,N/A,N/A,N/A,9,4,0,4
8564,12/23/2022 20:00,123456,lotno,1019,198,0,0,0,2,3,3,0,0,0,0,0,138,1,0,0,0,0,0,N/A,N/A,N/A,N/A,5.25,5,0,5
8565,12/23/2022 21:00,123456,lotno,1226,207,7,0,0,0,0,0,0,0,0,1,1,135,0,0,0,0,0,0,N/A,N/A,N/A,N/A,8,1,0,1
8566,12/23/2022 22:00,123456,lotno,1436,210,0,0,0,3,4,0,0,0,0,3,0,176,1,0,0,0,0,0,N/A,N/A,N/A,N/A,9,0,0,0
8567,12/23/2022 23:00,123456,lotno,1651,215,0,0,0,0,0,2,0,0,0,1,0,199,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.5,0,0,0
8568,12/24/2022 0:00,123456,lotno,1868,217,2,0,0,0,0,0,0,0,0,2,0,146,0,0,0,0,0,0,N/A,N/A,N/A,N/A,4,0,0,0
8569,12/24/2022 1:00,123456,lotno,2082,214,1,0,0,0,0,1,0,0,0,4,0,156,0,0,0,0,0,0,N/A,N/A,N/A,N/A,5.25,0,0,0
8570,12/24/2022 2:00,123456,lotno,2172,90,0,0,0,0,0,0,0,1,0,1,0,52,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2,2,0,2
8571,12/24/2022 3:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8572,12/24/2022 4:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8573,12/24/2022 5:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8574,12/24/2022 6:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8575,12/24/2022 7:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8576,12/24/2022 8:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8577,12/24/2022 9:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8578,12/24/2022 10:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8579,12/24/2022 11:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8580,12/24/2022 12:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8581,12/24/2022 13:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8582,12/24/2022 14:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8583,12/24/2022 15:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8584,12/24/2022 16:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8585,12/24/2022 17:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8586,12/24/2022 18:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8587,12/24/2022 19:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8588,12/24/2022 20:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8589,12/24/2022 21:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8590,12/24/2022 22:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8591,12/24/2022 23:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8592,12/25/2022 0:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8593,12/25/2022 1:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8594,12/25/2022 2:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8595,12/25/2022 3:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8596,12/25/2022 4:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8597,12/25/2022 5:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8598,12/25/2022 6:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8599,12/25/2022 7:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8600,12/25/2022 8:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8601,12/25/2022 9:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8602,12/25/2022 10:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8603,12/25/2022 11:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8604,12/25/2022 12:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8605,12/25/2022 13:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8606,12/25/2022 14:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8607,12/25/2022 15:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8608,12/25/2022 16:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8609,12/25/2022 17:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8610,12/25/2022 18:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8611,12/25/2022 19:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8612,12/25/2022 20:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8613,12/25/2022 21:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8614,12/25/2022 22:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8615,12/25/2022 23:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8616,12/26/2022 0:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8617,12/26/2022 1:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8618,12/26/2022 2:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8619,12/26/2022 3:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8620,12/26/2022 4:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8621,12/26/2022 5:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8622,12/26/2022 6:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8623,12/26/2022 7:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8624,12/26/2022 8:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8625,12/26/2022 9:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8626,12/26/2022 10:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8627,12/26/2022 11:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8628,12/26/2022 12:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8629,12/26/2022 13:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8630,12/26/2022 14:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8631,12/26/2022 15:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8632,12/26/2022 16:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8633,12/26/2022 17:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8634,12/26/2022 18:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8635,12/26/2022 19:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8636,12/26/2022 20:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8637,12/26/2022 21:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8638,12/26/2022 22:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8639,12/26/2022 23:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8640,12/27/2022 0:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8641,12/27/2022 1:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8642,12/27/2022 2:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
